date,screen_resolution,visits
2018-12-14,1976x1235,2254
2018-12-14,2000x1125,3971
2018-12-14,2000x2000,9852
2018-12-14,2021x1137,31579
2018-12-14,2021x1263,2973
2018-12-14,2048x1152,102603
2018-12-14,2048x1280,2399
2018-12-14,2048x864,3312
2018-12-14,2087x1174,1237
2018-12-14,2100x1312,1095
2018-12-14,2102x1182,1039
2018-12-14,2133x1200,29730
2018-12-14,2133x1333,2285
2018-12-14,2144x1206,2318
2018-12-14,2194x1234,1773
2018-12-14,2195x1235,4539
2018-12-14,2240x1400,2151
2018-12-14,2259x1271,12209
2018-12-14,2286x1286,1074
2018-12-14,2294x960,1231
2018-12-14,2304x1296,2491
2018-12-14,2400x1350,10071
2018-12-14,2400x1500,1055
2018-12-14,240x320,10291
2018-12-14,2560x1080,38928
2018-12-14,2560x1440,367926
2018-12-14,2560x1600,14378
2018-12-14,2743x1543,1094
2018-12-14,2752x1152,4677
2018-12-14,2880x1620,1733
2018-12-14,3000x3000,2518
2018-12-14,3008x1692,1381
2018-12-14,3072x1728,4117
2018-12-14,3200x1800,1886
2018-12-14,320x480,25927
2018-12-14,320x528,3012
2018-12-14,320x533,1020
2018-12-14,320x534,76884
2018-12-14,320x568,998159
2018-12-14,320x569,133338
2018-12-14,320x570,185687
2018-12-14,320x640,27042
2018-12-14,320x658,52081
2018-12-14,320x694,2557
2018-12-14,3440x1440,28878
2018-12-14,346x615,2445
2018-12-14,346x692,1754
2018-12-14,353x706,1034
2018-12-14,357x595,2215
2018-12-14,360x592,9072
2018-12-14,360x597,1625
2018-12-14,360x598,2130
2018-12-14,360x640,2858312
2018-12-14,360x668,11362
2018-12-14,360x670,1824
2018-12-14,360x692,6391
2018-12-14,360x720,246472
2018-12-14,360x740,782543
2018-12-14,360x747,7378
2018-12-14,360x748,5737
2018-12-14,360x749,1634
2018-12-14,360x760,33486
2018-12-14,360x780,16751
2018-12-14,361x642,1026
2018-12-14,375x667,3800379
2018-12-14,375x812,1628064
2018-12-14,376x668,8134
2018-12-14,377x670,8806
2018-12-14,377x753,6132
2018-12-14,377x774,1151
2018-12-14,3840x1080,1990
2018-12-14,3840x1600,3321
2018-12-14,3840x2160,8610
2018-12-14,393x699,5560
2018-12-14,393x786,44827
2018-12-14,393x817,1963
2018-12-14,393x818,1240
2018-12-14,393x830,2387
2018-12-14,400x640,1838
2018-12-14,403x671,2043
2018-12-14,408x791,1870
2018-12-14,412x618,3110
2018-12-14,412x732,347340
2018-12-14,412x766,1330
2018-12-14,412x823,136078
2018-12-14,412x846,967072
2018-12-14,412x869,14138
2018-12-14,412x892,44553
2018-12-14,414x736,2585201
2018-12-14,414x803,5796
2018-12-14,414x851,1767
2018-12-14,414x896,565041
2018-12-14,424x753,47191
2018-12-14,424x848,8761
2018-12-14,424x895,1308
2018-12-14,432x768,2128
2018-12-14,438x854,5426
2018-12-14,455x809,1657
2018-12-14,455x960,1096
2018-12-14,455x986,1164
2018-12-14,463x925,1280
2018-12-14,480x800,1512
2018-12-14,480x853,1157
2018-12-14,480x854,4845
2018-12-14,485x861,2408
2018-12-14,485x969,4477
2018-12-14,485x995,1855
2018-12-14,486x863,3948
2018-12-14,534x320,1357
2018-12-14,534x854,7290
2018-12-14,540x960,1533
2018-12-14,569x320,1975
2018-12-14,570x320,3308
2018-12-14,600x1024,24287
2018-12-14,600x960,11305
2018-12-14,601x962,61704
2018-12-14,640x360,31379
2018-12-14,640x480,1441
2018-12-14,683x911,5018
2018-12-14,686x1098,2139
2018-12-14,712x1138,1614
2018-12-14,720x1280,4435
2018-12-14,720x360,2077
2018-12-14,732x412,2610
2018-12-14,740x360,5003
2018-12-14,768x1024,1142774
2018-12-14,800x1280,43879
2018-12-14,800x600,18450
2018-12-14,819x614,2420
2018-12-14,820x615,2287
2018-12-14,823x412,1066
2018-12-14,834x1112,85747
2018-12-14,834x1194,7681
2018-12-14,846x412,6024
2018-12-14,853x480,1032
2018-12-14,853x683,2822
2018-12-14,854x534,4738
2018-12-14,854x683,1962
2018-12-14,864x1536,1029
2018-12-14,911x512,6159
2018-12-14,911x683,2729
2018-12-14,914x514,1324
2018-12-14,942x530,1398
2018-12-14,960x1080,1470
2018-12-14,960x540,5601
2018-12-14,960x600,12993
2018-12-14,962x601,26750
2018-12-14,976x549,2215
2018-12-14,985x788,1094
2018-12-15,0x0,1115
2018-12-15,1012x569,2497
2018-12-15,1024x1043,9485
2018-12-15,1024x1366,87678
2018-12-15,1024x552,1289
2018-12-15,1024x576,7571
2018-12-15,1024x600,22174
2018-12-15,1024x640,8417
2018-12-15,1024x768,282241
2018-12-15,1024x819,14757
2018-12-15,1024x820,11768
2018-12-15,1044x768,1833
2018-12-15,1051x591,4304
2018-12-15,1067x600,16511
2018-12-15,1067x800,1493
2018-12-15,1080x1920,6243
2018-12-15,1080x720,1633
2018-12-15,1082x2221,1216
2018-12-15,1088x612,1131
2018-12-15,1088x614,2056
2018-12-15,1088x615,2835
2018-12-15,1093x614,46872
2018-12-15,1093x615,38699
2018-12-15,1094x730,1018
2018-12-15,1097x617,10725
2018-12-15,1098x618,5663
2018-12-15,1098x686,1897
2018-12-15,1113x890,1003
2018-12-15,1120x700,7465
2018-12-15,1129x635,1464
2018-12-15,1138x640,9270
2018-12-15,1138x712,1211
2018-12-15,1143x643,1326
2018-12-15,1152x648,1472
2018-12-15,1152x720,22325
2018-12-15,1152x864,8833
2018-12-15,1164x655,2085
2018-12-15,1164x931,1442
2018-12-15,1185x667,1567
2018-12-15,1187x667,1235
2018-12-15,1188x668,8816
2018-12-15,1200x1920,1172
2018-12-15,1200x675,2806
2018-12-15,1200x750,1810
2018-12-15,1200x800,13789
2018-12-15,1216x811,2484
2018-12-15,1219x975,1977
2018-12-15,1229x691,7668
2018-12-15,1231x692,2997
2018-12-15,1235x823,1082
2018-12-15,1239x697,3279
2018-12-15,1241x698,2050
2018-12-15,1242x698,12527
2018-12-15,1252x704,2084
2018-12-15,1276x898,2373
2018-12-15,1280x1024,276500
2018-12-15,1280x720,471859
2018-12-15,1280x752,2057
2018-12-15,1280x768,20145
2018-12-15,1280x800,637107
2018-12-15,1280x853,2237
2018-12-15,1280x854,3987
2018-12-15,1280x960,64302
2018-12-15,1300x731,3513
2018-12-15,1301x731,18950
2018-12-15,1324x745,4905
2018-12-15,1333x750,4484
2018-12-15,1344x756,1812
2018-12-15,1344x840,30765
2018-12-15,1347x1078,2026
2018-12-15,1360x768,66119
2018-12-15,1364x768,1765
2018-12-15,1365x1024,2773
2018-12-15,1366x768,1760223
2018-12-15,1368x768,1774
2018-12-15,1368x912,42938
2018-12-15,1371x771,5731
2018-12-15,1371x857,1250
2018-12-15,1391x783,3971
2018-12-15,1396x785,1195
2018-12-15,1400x1050,2932
2018-12-15,1400x875,1051
2018-12-15,1408x792,1574
2018-12-15,1422x1138,1668
2018-12-15,1422x800,7150
2018-12-15,1423x800,1355
2018-12-15,1438x808,19352
2018-12-15,1440x2560,1519
2018-12-15,1440x810,1779
2018-12-15,1440x900,957924
2018-12-15,1440x960,17272
2018-12-15,1455x818,4386
2018-12-15,1457x819,1350
2018-12-15,1463x823,3415
2018-12-15,1477x831,7994
2018-12-15,1500x1000,14157
2018-12-15,1504x1003,7863
2018-12-15,1517x853,3047
2018-12-15,1518x853,13580
2018-12-15,1524x857,6029
2018-12-15,1525x858,1806
2018-12-15,1536x864,676776
2018-12-15,1536x865,1007
2018-12-15,1536x960,12665
2018-12-15,1600x1000,3455
2018-12-15,1600x1200,12711
2018-12-15,1600x800,5120
2018-12-15,1600x900,566995
2018-12-15,1607x904,8774
2018-12-15,1620x1080,1617
2018-12-15,1664x875,3530
2018-12-15,1670x939,9047
2018-12-15,1680x1050,275118
2018-12-15,1680x945,2646
2018-12-15,1684x947,5013
2018-12-15,1707x1067,1102
2018-12-15,1707x1365,1273
2018-12-15,1707x960,18044
2018-12-15,1708x960,4316
2018-12-15,1745x982,9708
2018-12-15,1760x990,1342
2018-12-15,1778x1000,3735
2018-12-15,1821x1024,13600
2018-12-15,1824x1216,1138
2018-12-15,1829x1029,11664
2018-12-15,1882x1059,1928
2018-12-15,1920x1080,1679477
2018-12-15,1920x1200,135861
2018-12-15,1951x1097,1536
2018-12-15,2000x1125,1405
2018-12-15,2000x2000,7403
2018-12-15,2021x1137,8667
2018-12-15,2048x1152,60097
2018-12-15,2048x1280,1106
2018-12-15,2048x864,1400
2018-12-15,2133x1200,9865
2018-12-15,2195x1235,2730
2018-12-15,2259x1271,3164
2018-12-15,2400x1350,2937
2018-12-15,240x320,4606
2018-12-15,2560x1080,18313
2018-12-15,2560x1440,205221
2018-12-15,2560x1600,5402
2018-12-15,2752x1152,1657
2018-12-15,3000x3000,1623
2018-12-15,3072x1728,2199
2018-12-15,320x480,24428
2018-12-15,320x528,2479
2018-12-15,320x534,67649
2018-12-15,320x568,892644
2018-12-15,320x569,113627
2018-12-15,320x570,160136
2018-12-15,320x640,23687
2018-12-15,320x658,45173
2018-12-15,320x694,2199
2018-12-15,3440x1440,11714
2018-12-15,346x615,2262
2018-12-15,346x692,1613
2018-12-15,357x595,1952
2018-12-15,360x592,8463
2018-12-15,360x597,1416
2018-12-15,360x598,2010
2018-12-15,360x640,2496975
2018-12-15,360x668,10099
2018-12-15,360x670,1507
2018-12-15,360x692,5605
2018-12-15,360x720,216540
2018-12-15,360x740,678985
2018-12-15,360x747,6446
2018-12-15,360x748,4986
2018-12-15,360x749,1426
2018-12-15,360x760,31439
2018-12-15,360x780,15100
2018-12-15,375x667,3331124
2018-12-15,375x812,1400456
2018-12-15,376x668,7457
2018-12-15,377x670,7325
2018-12-15,377x753,5282
2018-12-15,377x774,1059
2018-12-15,3840x1600,1011
2018-12-15,3840x2160,4459
2018-12-15,393x699,5082
2018-12-15,393x786,40936
2018-12-15,393x817,1875
2018-12-15,393x818,1141
2018-12-15,393x830,2052
2018-12-15,400x640,1537
2018-12-15,403x671,1707
2018-12-15,408x791,1657
2018-12-15,412x618,2640
2018-12-15,412x732,307630
2018-12-15,412x766,1106
2018-12-15,412x823,118346
2018-12-15,412x846,823751
2018-12-15,412x869,14893
2018-12-15,412x892,38442
2018-12-15,414x736,2194158
2018-12-15,414x803,5046
2018-12-15,414x851,1591
2018-12-15,414x896,488049
2018-12-15,424x753,41683
2018-12-15,424x848,7692
2018-12-15,424x895,1321
2018-12-15,432x768,1972
2018-12-15,438x854,4837
2018-12-15,455x809,1476
2018-12-15,455x960,1072
2018-12-15,455x986,1072
2018-12-15,463x925,1255
2018-12-15,480x800,1363
2018-12-15,480x854,4174
2018-12-15,485x861,2149
2018-12-15,485x969,4083
2018-12-15,485x995,1903
2018-12-15,486x863,3587
2018-12-15,534x320,1148
2018-12-15,534x854,7046
2018-12-15,540x960,1471
2018-12-15,569x320,1791
2018-12-15,570x320,2940
2018-12-15,600x1024,22727
2018-12-15,600x960,11099
2018-12-15,601x962,58081
2018-12-15,640x360,29215
2018-12-15,640x480,1007
2018-12-15,640x768,4215
2018-12-15,683x911,4569
2018-12-15,686x1098,1890
2018-12-15,712x1138,1471
2018-12-15,720x1280,3997
2018-12-15,720x360,1999
2018-12-15,732x412,2468
2018-12-15,740x360,4849
2018-12-15,768x1024,1036341
2018-12-15,800x1280,41763
2018-12-15,800x600,18370
2018-12-15,819x614,1574
2018-12-15,820x615,1607
2018-12-15,834x1112,80238
2018-12-15,834x1194,7741
2018-12-15,846x412,5282
2018-12-15,853x683,1109
2018-12-15,854x534,4458
2018-12-15,911x512,4168
2018-12-15,911x683,2505
2018-12-15,960x540,3385
2018-12-15,960x600,9760
2018-12-15,962x601,25273
2018-12-15,976x549,1552
2018-12-16,0x0,1088
2018-12-16,1012x569,2405
2018-12-16,1024x1043,9465
2018-12-16,1024x1366,78159
2018-12-16,1024x552,1342
2018-12-16,1024x576,6915
2018-12-16,1024x600,20190
2018-12-16,1024x640,7563
2018-12-16,1024x768,257092
2018-12-16,1024x819,11024
2018-12-16,1024x820,9400
2018-12-16,1044x768,1820
2018-12-16,1051x591,3792
2018-12-16,1067x600,13740
2018-12-16,1067x800,1137
2018-12-16,1080x1920,5552
2018-12-16,1080x720,1370
2018-12-16,1082x2221,1042
2018-12-16,1088x614,1794
2018-12-16,1088x615,2380
2018-12-16,1093x614,40762
2018-12-16,1093x615,33858
2018-12-16,1097x617,9386
2018-12-16,1098x618,4974
2018-12-16,1098x686,1651
2018-12-16,1120x700,6316
2018-12-16,1129x635,1250
2018-12-16,1138x640,8759
2018-12-16,1138x712,1015
2018-12-16,1143x643,1221
2018-12-16,1152x648,1263
2018-12-16,1152x720,17855
2018-12-16,1152x864,6967
2018-12-16,1164x655,1988
2018-12-16,1164x931,1242
2018-12-16,1185x667,1466
2018-12-16,1187x667,1230
2018-12-16,1188x668,8469
2018-12-16,1200x675,2768
2018-12-16,1200x750,1630
2018-12-16,1200x800,13085
2018-12-16,1216x811,2289
2018-12-16,1219x975,1679
2018-12-16,1229x691,6681
2018-12-16,1231x692,2341
2018-12-16,1235x823,1111
2018-12-16,1239x697,3182
2018-12-16,1241x698,2295
2018-12-16,1242x698,11832
2018-12-16,1252x704,1856
2018-12-16,1276x898,2712
2018-12-16,1280x1024,215515
2018-12-16,1280x720,436581
2018-12-16,1280x752,1841
2018-12-16,1280x768,16835
2018-12-16,1280x800,605264
2018-12-16,1280x853,2413
2018-12-16,1280x854,4547
2018-12-16,1280x960,46629
2018-12-16,1300x731,4522
2018-12-16,1301x731,17680
2018-12-16,1324x745,4591
2018-12-16,1333x750,3922
2018-12-16,1344x756,1563
2018-12-16,1344x840,24807
2018-12-16,1347x1078,1537
2018-12-16,1360x768,58071
2018-12-16,1364x768,1801
2018-12-16,1365x1024,1936
2018-12-16,1366x768,1689938
2018-12-16,1368x768,1515
2018-12-16,1368x912,43099
2018-12-16,1371x771,5199
2018-12-16,1371x857,1072
2018-12-16,1391x783,3505
2018-12-16,1396x785,1171
2018-12-16,1400x1050,2450
2018-12-16,1408x792,1382
2018-12-16,1422x1138,1381
2018-12-16,1422x800,7014
2018-12-16,1423x800,1292
2018-12-16,1438x808,17738
2018-12-16,1440x2560,1316
2018-12-16,1440x810,1753
2018-12-16,1440x900,929791
2018-12-16,1440x960,17404
2018-12-16,1455x818,3847
2018-12-16,1457x819,1107
2018-12-16,1463x823,3390
2018-12-16,1477x831,7725
2018-12-16,1500x1000,14328
2018-12-16,1504x1003,8390
2018-12-16,1517x853,4693
2018-12-16,1518x853,12814
2018-12-16,1524x857,5210
2018-12-16,1525x858,1594
2018-12-16,1536x864,632662
2018-12-16,1536x960,11312
2018-12-16,1563x1042,1036
2018-12-16,1564x1043,1015
2018-12-16,1600x1000,3150
2018-12-16,1600x1200,11274
2018-12-16,1600x800,5134
2018-12-16,1600x900,474947
2018-12-16,1607x904,8457
2018-12-16,1615x993,1651
2018-12-16,1620x1080,1783
2018-12-16,1664x875,3292
2018-12-16,1670x939,8782
2018-12-16,1680x1050,245504
2018-12-16,1680x945,2321
2018-12-16,1684x947,4478
2018-12-16,1707x1067,1241
2018-12-16,1707x960,17541
2018-12-16,1708x960,3995
2018-12-16,1745x982,9266
2018-12-16,1760x990,1310
2018-12-16,1778x1000,3331
2018-12-16,1821x1024,12090
2018-12-16,1824x1216,1289
2018-12-16,1829x1029,10752
2018-12-16,1882x1059,1589
2018-12-16,1920x1080,1459178
2018-12-16,1920x1200,124669
2018-12-16,1951x1097,1471
2018-12-16,2000x1125,1305
2018-12-16,2000x2000,6634
2018-12-16,2021x1137,7723
2018-12-16,2048x1152,54137
2018-12-16,2048x864,1217
2018-12-16,2133x1200,8078
2018-12-16,2195x1235,2393
2018-12-16,2259x1271,2850
2018-12-16,2400x1350,2406
2018-12-16,240x320,6378
2018-12-16,2560x1080,16426
2018-12-16,2560x1440,180982
2018-12-16,2560x1600,4949
2018-12-16,2752x1152,1379
2018-12-16,3000x3000,1386
2018-12-16,3072x1728,2096
2018-12-16,320x480,20554
2018-12-16,320x528,1868
2018-12-16,320x534,61773
2018-12-16,320x568,755069
2018-12-16,320x569,89222
2018-12-16,320x570,133820
2018-12-16,320x640,18779
2018-12-16,320x658,34129
2018-12-16,320x694,1729
2018-12-16,3440x1440,10770
2018-12-16,346x615,1902
2018-12-16,346x692,1197
2018-12-16,357x595,1853
2018-12-16,360x592,7205
2018-12-16,360x597,1086
2018-12-16,360x598,1629
2018-12-16,360x640,2105404
2018-12-16,360x668,8519
2018-12-16,360x670,1284
2018-12-16,360x692,4190
2018-12-16,360x720,189208
2018-12-16,360x740,531406
2018-12-16,360x747,6760
2018-12-16,360x748,5256
2018-12-16,360x749,1285
2018-12-16,360x760,32911
2018-12-16,360x780,14716
2018-12-16,375x667,2754961
2018-12-16,375x812,1099562
2018-12-16,376x668,5690
2018-12-16,377x670,5955
2018-12-16,377x753,3971
2018-12-16,3840x1600,1011
2018-12-16,3840x2160,3991
2018-12-16,393x699,5157
2018-12-16,393x786,37306
2018-12-16,393x817,1898
2018-12-16,393x818,1248
2018-12-16,393x830,2119
2018-12-16,400x640,1222
2018-12-16,403x671,1657
2018-12-16,408x791,1190
2018-12-16,412x618,2363
2018-12-16,412x732,251595
2018-12-16,412x823,90731
2018-12-16,412x846,619232
2018-12-16,412x869,13889
2018-12-16,412x892,29733
2018-12-16,414x736,1725114
2018-12-16,414x803,3652
2018-12-16,414x851,1221
2018-12-16,414x896,377769
2018-12-16,424x753,33888
2018-12-16,424x848,6647
2018-12-16,424x895,1280
2018-12-16,432x768,1762
2018-12-16,438x854,3578
2018-12-16,455x809,1350
2018-12-16,480x800,1358
2018-12-16,480x854,3673
2018-12-16,485x861,1652
2018-12-16,485x969,3040
2018-12-16,485x995,1291
2018-12-16,486x863,2708
2018-12-16,534x320,1025
2018-12-16,534x854,6153
2018-12-16,540x960,1582
2018-12-16,569x320,1535
2018-12-16,570x320,2576
2018-12-16,600x1024,19787
2018-12-16,600x960,9774
2018-12-16,601x962,50346
2018-12-16,640x360,24496
2018-12-16,683x911,3675
2018-12-16,686x1098,1790
2018-12-16,712x1138,1303
2018-12-16,720x1280,3906
2018-12-16,720x360,1726
2018-12-16,732x412,2249
2018-12-16,740x360,3725
2018-12-16,768x1024,932388
2018-12-16,800x1280,36310
2018-12-16,800x600,14303
2018-12-16,819x614,1481
2018-12-16,820x615,1319
2018-12-16,834x1112,72238
2018-12-16,834x1194,7169
2018-12-16,846x412,4138
2018-12-16,854x534,3956
2018-12-16,911x512,3787
2018-12-16,911x683,2081
2018-12-16,960x540,3086
2018-12-16,960x600,8659
2018-12-16,962x601,21682
2018-12-16,976x549,1499
2018-12-17,0x0,1153
2018-12-17,1012x569,4075
2018-12-17,1024x1043,9513
2018-12-17,1024x1280,4228
2018-12-17,1024x1366,99706
2018-12-17,1024x552,1134
2018-12-17,1024x576,12730
2018-12-17,1024x600,23763
2018-12-17,1024x614,1316
2018-12-17,1024x615,1490
2018-12-17,1024x640,11498
2018-12-17,1024x768,413316
2018-12-17,1024x819,50664
2018-12-17,1024x820,38827
2018-12-17,1032x581,1023
2018-12-17,1038x584,1357
2018-12-17,1044x768,1824
2018-12-17,1050x1680,4310
2018-12-17,1051x591,6486
2018-12-17,1067x600,27051
2018-12-17,1067x667,1367
2018-12-17,1067x800,3443
2018-12-17,1067x853,4218
2018-12-17,1078x808,1485
2018-12-17,1080x1920,20006
2018-12-17,1080x2220,1067
2018-12-17,1080x720,2164
2018-12-17,1082x2221,1608
2018-12-17,1088x612,1520
2018-12-17,1088x614,3048
2018-12-17,1088x615,4047
2018-12-17,1092x614,1162
2018-12-17,1093x614,69239
2018-12-17,1093x615,56531
2018-12-17,1094x730,1581
2018-12-17,1095x730,1282
2018-12-17,1097x617,22936
2018-12-17,1097x686,1785
2018-12-17,1098x618,9195
2018-12-17,1098x686,2510
2018-12-17,1103x621,1701
2018-12-17,1108x692,1096
2018-12-17,1113x890,4877
2018-12-17,1120x630,1065
2018-12-17,1120x700,21259
2018-12-17,1120x840,1289
2018-12-17,1129x635,3296
2018-12-17,1138x640,15658
2018-12-17,1138x712,1369
2018-12-17,1138x853,1690
2018-12-17,1143x643,2537
2018-12-17,1152x648,2063
2018-12-17,1152x720,56320
2018-12-17,1152x864,21536
2018-12-17,1159x724,1010
2018-12-17,1164x655,4960
2018-12-17,1164x931,7177
2018-12-17,1185x667,3132
2018-12-17,1187x667,4096
2018-12-17,1188x668,15267
2018-12-17,1200x1600,1038
2018-12-17,1200x1920,5396
2018-12-17,1200x675,6980
2018-12-17,1200x750,5759
2018-12-17,1200x800,15735
2018-12-17,1205x904,1415
2018-12-17,1216x811,3786
2018-12-17,1219x975,10487
2018-12-17,1229x691,13622
2018-12-17,1231x692,5718
2018-12-17,1234x823,1138
2018-12-17,1235x823,1625
2018-12-17,1239x697,8770
2018-12-17,1241x698,8678
2018-12-17,1242x698,21372
2018-12-17,1244x778,2036
2018-12-17,1252x704,2924
2018-12-17,1252x783,2932
2018-12-17,1276x898,2116
2018-12-17,1280x1024,1029885
2018-12-17,1280x720,912735
2018-12-17,1280x721,2716
2018-12-17,1280x752,2121
2018-12-17,1280x768,38661
2018-12-17,1280x800,899241
2018-12-17,1280x853,4368
2018-12-17,1280x854,7832
2018-12-17,1280x960,151363
2018-12-17,1281x720,1653
2018-12-17,1292x808,2892
2018-12-17,1300x731,20551
2018-12-17,1301x731,32936
2018-12-17,1309x818,4232
2018-12-17,1324x745,13790
2018-12-17,1324x828,1051
2018-12-17,1333x750,8814
2018-12-17,1334x889,1138
2018-12-17,1344x756,2218
2018-12-17,1344x840,119485
2018-12-17,1344x841,1612
2018-12-17,1347x1078,10848
2018-12-17,1347x758,1286
2018-12-17,1360x1020,1549
2018-12-17,1360x768,112916
2018-12-17,1364x768,6408
2018-12-17,1365x1024,6331
2018-12-17,1365x768,1088
2018-12-17,1366x768,3261542
2018-12-17,1368x768,2493
2018-12-17,1368x912,71471
2018-12-17,1371x771,17378
2018-12-17,1371x857,7449
2018-12-17,1376x774,1903
2018-12-17,1391x783,8938
2018-12-17,1396x785,2606
2018-12-17,1400x1050,6925
2018-12-17,1400x875,5545
2018-12-17,1408x792,2597
2018-12-17,1418x798,1088
2018-12-17,1422x1138,8300
2018-12-17,1422x800,22776
2018-12-17,1422x889,2121
2018-12-17,1423x800,2228
2018-12-17,1438x808,33668
2018-12-17,1440x2560,2663
2018-12-17,1440x810,3459
2018-12-17,1440x900,1805317
2018-12-17,1440x960,26490
2018-12-17,1455x818,10685
2018-12-17,1457x819,1695
2018-12-17,1461x913,5691
2018-12-17,1463x823,8250
2018-12-17,1472x828,1379
2018-12-17,1477x831,26743
2018-12-17,1477x923,2242
2018-12-17,1500x1000,23315
2018-12-17,1500x844,1081
2018-12-17,1504x1003,13238
2018-12-17,1506x1205,4561
2018-12-17,1516x947,5313
2018-12-17,1517x853,28812
2018-12-17,1518x853,24873
2018-12-17,1524x857,13913
2018-12-17,1525x858,2573
2018-12-17,1527x955,7016
2018-12-17,1536x864,1557788
2018-12-17,1536x865,9176
2018-12-17,1536x960,71695
2018-12-17,1537x864,2533
2018-12-17,1548x871,1119
2018-12-17,1561x878,1106
2018-12-17,1563x1042,1895
2018-12-17,1564x1043,1803
2018-12-17,1600x1000,19706
2018-12-17,1600x1024,1743
2018-12-17,1600x1200,50415
2018-12-17,1600x1280,3168
2018-12-17,1600x800,5089
2018-12-17,1600x900,1256096
2018-12-17,1603x902,1043
2018-12-17,1607x904,15516
2018-12-17,1617x909,1062
2018-12-17,1620x1080,2729
2018-12-17,1627x915,1104
2018-12-17,1638x922,1394
2018-12-17,1639x922,2264
2018-12-17,1646x926,1223
2018-12-17,1655x931,1528
2018-12-17,1664x875,3906
2018-12-17,1670x1043,3843
2018-12-17,1670x939,38985
2018-12-17,1676x943,2040
2018-12-17,1680x1050,914727
2018-12-17,1680x945,4028
2018-12-17,1684x947,12416
2018-12-17,1694x1059,2459
2018-12-17,1696x954,1431
2018-12-17,1699x956,1198
2018-12-17,1707x1067,2509
2018-12-17,1707x1365,5657
2018-12-17,1707x720,1047
2018-12-17,1707x960,36821
2018-12-17,1708x960,6769
2018-12-17,1714x964,1638
2018-12-17,1728x1152,1383
2018-12-17,1728x972,1627
2018-12-17,1739x979,2663
2018-12-17,1745x1091,4418
2018-12-17,1745x982,45033
2018-12-17,1760x990,3162
2018-12-17,1768x1105,7265
2018-12-17,1768x992,1130
2018-12-17,1776x1000,1442
2018-12-17,1778x1000,9996
2018-12-17,1800x1125,1762
2018-12-17,1813x1024,1216
2018-12-17,1821x1024,23627
2018-12-17,1824x1216,2450
2018-12-17,1829x1029,53768
2018-12-17,1829x1143,5594
2018-12-17,1843x1037,1138
2018-12-17,1846x1038,2021
2018-12-17,1864x1049,1007
2018-12-17,1867x1167,5345
2018-12-17,1882x1059,5091
2018-12-17,1920x1080,5299243
2018-12-17,1920x1200,505272
2018-12-17,1951x1097,2618
2018-12-17,1959x1102,1151
2018-12-17,1976x1235,2809
2018-12-17,1979x1113,1041
2018-12-17,2000x1125,4693
